respondent_id,h1n1_vaccine,seasonal_vaccine,xyz_vaccine
39972,0.5,0.46,0.14
39973,0.5,0.06,0.0
39974,0.5,0.81,0.06
39975,0.5,0.96,0.81
39976,0.5,0.49,0.07
39977,0.5,0.26,0.03
39978,0.5,0.15,0.12
39979,0.5,0.42,0.5
39980,0.5,0.11,0.07
39981,0.5,0.71,0.45
39982,0.5,0.35,0.08
39983,0.5,0.79,0.21
39984,0.5,0.33,0.15
39985,0.5,0.16,0.08
39986,0.5,0.42,0.18
39987,0.5,0.27,0.03
39988,0.5,0.71,0.7
39989,0.5,0.21,0.09
39990,0.5,0.92,0.79
39991,0.5,0.91,0.65
39992,0.5,0.56,0.16
39993,0.5,0.3,0.19
39994,0.5,0.66,0.54
39995,0.5,0.11,0.08
39996,0.5,0.84,0.67
39997,0.5,0.67,0.2
39998,0.5,0.6,0.07
39999,0.5,0.46,0.14
40000,0.5,0.27,0.06
40001,0.5,0.51,0.14
40002,0.5,0.43,0.26
40003,0.5,0.3,0.13
40004,0.5,0.18,0.03
40005,0.5,0.16,0.02
40006,0.5,0.61,0.23
40007,0.5,0.85,0.24
40008,0.5,0.35,0.07
40009,0.5,0.4,0.16
40010,0.5,0.84,0.47
40011,0.5,0.57,0.11
40012,0.5,0.67,0.36
40013,0.5,0.76,0.08
40014,0.5,0.09,0.1
40015,0.5,0.51,0.13
40016,0.5,0.8,0.08
40017,0.5,0.38,0.34
40018,0.5,0.08,0.07
40019,0.5,0.1,0.08
40020,0.5,0.82,0.68
40021,0.5,0.46,0.25
40022,0.5,0.23,0.09
40023,0.5,0.69,0.34
40024,0.5,0.86,0.86
40025,0.5,0.21,0.06
40026,0.5,0.08,0.04
40027,0.5,0.81,0.43
40028,0.5,0.89,0.8
40029,0.5,0.18,0.05
40030,0.5,0.21,0.08
40031,0.5,0.06,0.02
40032,0.5,0.5,0.13
40033,0.5,0.52,0.33
40034,0.5,0.27,0.11
40035,0.5,0.76,0.2
40036,0.5,0.4,0.38
40037,0.5,0.94,0.37
40038,0.5,0.87,0.18
40039,0.5,0.64,0.31
40040,0.5,0.76,0.2
40041,0.5,0.65,0.35
40042,0.5,0.83,0.05
40043,0.5,0.68,0.28
40044,0.5,0.74,0.73
40045,0.5,0.09,0.21
40046,0.5,0.27,0.07
40047,0.5,0.68,0.33
40048,0.5,0.35,0.11
40049,0.5,0.67,0.48
40050,0.5,0.88,0.67
40051,0.5,0.68,0.46
40052,0.5,0.1,0.07
40053,0.5,0.17,0.04
40054,0.5,0.73,0.17
40055,0.5,0.43,0.19
40056,0.5,0.13,0.01
40057,0.5,0.93,0.7
40058,0.5,0.26,0.17
40059,0.5,0.5,0.23
40060,0.5,0.91,0.02
40061,0.5,0.93,0.06
40062,0.5,0.14,0.07
40063,0.5,0.71,0.41
40064,0.5,0.97,0.05
40065,0.5,0.83,0.72
40066,0.5,0.26,0.17
40067,0.5,0.2,0.05
40068,0.5,0.19,0.05
40069,0.5,0.5,0.42
40070,0.5,0.47,0.14
40071,0.5,0.96,0.68
40072,0.5,0.41,0.12
40073,0.5,0.6,0.08
40074,0.5,0.59,0.54
40075,0.5,0.19,0.13
40076,0.5,0.31,0.12
40077,0.5,0.93,0.18
40078,0.5,0.39,0.09
40079,0.5,0.67,0.28
40080,0.5,0.26,0.33
40081,0.5,0.49,0.26
40082,0.5,0.22,0.09
40083,0.5,0.34,0.16
40084,0.5,0.4,0.22
40085,0.5,0.43,0.07
40086,0.5,0.5,0.09
40087,0.5,0.23,0.38
40088,0.5,0.76,0.27
40089,0.5,0.83,0.7
40090,0.5,0.69,0.11
40091,0.5,0.88,0.34
40092,0.5,0.16,0.09
40093,0.5,0.24,0.11
40094,0.5,0.67,0.3
40095,0.5,0.3,0.2
40096,0.5,0.78,0.04
40097,0.5,0.65,0.17
40098,0.5,0.74,0.74
40099,0.5,0.8,0.54
40100,0.5,0.22,0.05
40101,0.5,0.14,0.09
40102,0.5,0.41,0.36
40103,0.5,0.82,0.19
40104,0.5,0.94,0.38
40105,0.5,0.7,0.38
40106,0.5,0.45,0.2
40107,0.5,0.21,0.15
40108,0.5,0.26,0.14
40109,0.5,0.77,0.18
40110,0.5,0.45,0.1
40111,0.5,0.08,0.02
40112,0.5,0.13,0.22
40113,0.5,0.25,0.05
40114,0.5,0.73,0.08
40115,0.5,0.68,0.32
40116,0.5,0.48,0.08
40117,0.5,0.06,0.03
40118,0.5,0.25,0.04
40119,0.5,0.13,0.17
40120,0.5,0.18,0.07
40121,0.5,0.93,0.79
40122,0.5,0.7,0.2
40123,0.5,0.67,0.73
40124,0.5,0.32,0.08
40125,0.5,0.63,0.28
40126,0.5,0.21,0.05
40127,0.5,0.52,0.1
40128,0.5,0.05,0.05
40129,0.5,0.76,0.39
40130,0.5,0.47,0.09
40131,0.5,0.76,0.69
40132,0.5,0.12,0.03
40133,0.5,0.14,0.04
40134,0.5,0.89,0.44
40135,0.5,0.78,0.05
40136,0.5,0.36,0.12
40137,0.5,0.83,0.06
40138,0.5,0.55,0.08
40139,0.5,0.57,0.15
40140,0.5,0.46,0.12
40141,0.5,0.2,0.11
40142,0.5,0.71,0.36
40143,0.5,0.94,0.2
40144,0.5,0.08,0.12
40145,0.5,0.15,0.02
40146,0.5,0.07,0.01
40147,0.5,0.78,0.24
40148,0.5,0.89,0.3
40149,0.5,0.77,0.8
40150,0.5,0.7,0.2
40151,0.5,0.76,0.18
40152,0.5,0.21,0.0
40153,0.5,0.22,0.4
40154,0.5,0.28,0.07
40155,0.5,0.33,0.06
40156,0.5,0.81,0.48
40157,0.5,0.7,0.43
40158,0.5,0.8,0.62
40159,0.5,0.83,0.51
40160,0.5,0.64,0.52
40161,0.5,0.25,0.07
40162,0.5,0.85,0.14
40163,0.5,0.83,0.5
40164,0.5,0.27,0.16
40165,0.5,0.25,0.18
40166,0.5,0.29,0.21
40167,0.5,0.94,0.31
40168,0.5,0.11,0.1
40169,0.5,0.68,0.42
40170,0.5,0.67,0.47
40171,0.5,0.42,0.24
40172,0.5,0.9,0.64
40173,0.5,0.1,0.08
40174,0.5,0.52,0.17
40175,0.5,0.8,0.1
40176,0.5,0.88,0.44
40177,0.5,0.55,0.37
40178,0.5,0.51,0.08
40179,0.5,0.36,0.05
40180,0.5,0.73,0.08
40181,0.5,0.14,0.02
40182,0.5,0.97,0.77
40183,0.5,0.9,0.38
40184,0.5,0.12,0.04
40185,0.5,0.36,0.08
40186,0.5,0.39,0.06
40187,0.5,0.11,0.1
40188,0.5,0.94,0.7
40189,0.5,0.7,0.17
40190,0.5,0.59,0.09
40191,0.5,0.08,0.06
40192,0.5,0.78,0.33
40193,0.5,0.67,0.43
40194,0.5,0.46,0.25
40195,0.5,0.78,0.08
40196,0.5,0.95,0.74
40197,0.5,0.2,0.05
40198,0.5,0.43,0.35
40199,0.5,0.9,0.04
40200,0.5,0.29,0.15
40201,0.5,0.81,0.59
40202,0.5,0.69,0.59
40203,0.5,0.92,0.1
40204,0.5,0.44,0.21
40205,0.5,0.15,0.06
40206,0.5,0.78,0.63
40207,0.5,0.79,0.07
40208,0.5,0.87,0.51
40209,0.5,0.27,0.19
40210,0.5,0.1,0.02
40211,0.5,0.52,0.27
40212,0.5,0.51,0.42
40213,0.5,0.75,0.18
40214,0.5,0.17,0.09
40215,0.5,0.42,0.1
40216,0.5,0.54,0.36
40217,0.5,0.37,0.3
40218,0.5,0.47,0.26
40219,0.5,0.53,0.26
40220,0.5,0.31,0.17
40221,0.5,0.26,0.06
40222,0.5,0.24,0.08
40223,0.5,0.53,0.16
40224,0.5,0.21,0.11
40225,0.5,0.33,0.2
40226,0.5,0.04,0.06
40227,0.5,0.42,0.04
40228,0.5,0.19,0.09
40229,0.5,0.38,0.42
40230,0.5,0.45,0.29
40231,0.5,0.85,0.2
40232,0.5,0.92,0.11
40233,0.5,0.52,0.16
40234,0.5,0.13,0.17
40235,0.5,0.86,0.33
40236,0.5,0.72,0.67
40237,0.5,0.18,0.16
40238,0.5,0.35,0.15
40239,0.5,0.19,0.56
40240,0.5,0.5,0.6
40241,0.5,0.72,0.57
40242,0.5,0.58,0.2
40243,0.5,0.67,0.06
40244,0.5,0.65,0.16
40245,0.5,0.04,0.03
40246,0.5,0.41,0.22
40247,0.5,0.45,0.18
40248,0.5,0.45,0.06
40249,0.5,0.69,0.11
40250,0.5,0.88,0.72
40251,0.5,0.1,0.03
40252,0.5,0.9,0.68
40253,0.5,0.33,0.14
40254,0.5,0.33,0.09
40255,0.5,0.14,0.0
40256,0.5,0.52,0.36
40257,0.5,0.46,0.34
40258,0.5,0.44,0.05
40259,0.5,0.11,0.02
40260,0.5,0.76,0.48
40261,0.5,0.47,0.14
40262,0.5,0.7,0.16
40263,0.5,0.96,0.77
40264,0.5,0.05,0.04
40265,0.5,0.17,0.1
40266,0.5,0.28,0.24
40267,0.5,0.78,0.08
40268,0.5,0.12,0.05
40269,0.5,0.9,0.8
40270,0.5,0.23,0.11
40271,0.5,0.32,0.06
40272,0.5,0.71,0.62
40273,0.5,0.61,0.39
40274,0.5,0.91,0.63
40275,0.5,0.48,0.09
40276,0.5,0.84,0.04
40277,0.5,0.48,0.21
40278,0.5,0.53,0.4
40279,0.5,0.94,0.73
40280,0.5,0.61,0.53
40281,0.5,0.2,0.11
40282,0.5,0.33,0.21
40283,0.5,0.41,0.2
40284,0.5,0.09,0.02
40285,0.5,0.17,0.03
40286,0.5,0.27,0.07
40287,0.5,0.56,0.32
40288,0.5,0.26,0.21
40289,0.5,0.76,0.04
40290,0.5,0.9,0.03
40291,0.5,0.86,0.21
40292,0.5,0.39,0.11
40293,0.5,0.5,0.19
40294,0.5,0.1,0.04
40295,0.5,0.17,0.02
40296,0.5,0.13,0.1
40297,0.5,0.11,0.0
40298,0.5,0.28,0.25
40299,0.5,0.23,0.04
40300,0.5,0.37,0.22
40301,0.5,0.51,0.39
40302,0.5,0.8,0.55
40303,0.5,0.02,0.01
40304,0.5,0.17,0.02
40305,0.5,0.41,0.17
40306,0.5,0.5,0.1
40307,0.5,0.76,0.42
40308,0.5,0.82,0.17
40309,0.5,0.61,0.3
40310,0.5,0.09,0.09
40311,0.5,0.15,0.18
40312,0.5,0.21,0.06
40313,0.5,0.07,0.14
40314,0.5,0.9,0.03
40315,0.5,0.16,0.07
40316,0.5,0.66,0.09
40317,0.5,0.18,0.15
40318,0.5,0.22,0.05
40319,0.5,0.89,0.47
40320,0.5,0.19,0.07
40321,0.5,0.32,0.26
40322,0.5,0.25,0.22
40323,0.5,0.24,0.06
40324,0.5,0.16,0.07
40325,0.5,0.33,0.03
40326,0.5,0.05,0.06
40327,0.5,0.04,0.02
40328,0.5,0.38,0.12
40329,0.5,0.06,0.05
40330,0.5,0.56,0.39
40331,0.5,0.68,0.12
40332,0.5,0.16,0.08
40333,0.5,0.3,0.37
40334,0.5,0.64,0.05
40335,0.5,0.8,0.37
40336,0.5,0.23,0.13
40337,0.5,0.87,0.12
40338,0.5,0.46,0.14
40339,0.5,0.34,0.13
40340,0.5,0.88,0.4
40341,0.5,0.7,0.5
40342,0.5,0.08,0.01
40343,0.5,0.77,0.02
40344,0.5,0.69,0.31
40345,0.5,0.13,0.17
40346,0.5,0.93,0.63
40347,0.5,0.49,0.57
40348,0.5,0.32,0.14
40349,0.5,0.93,0.55
40350,0.5,0.29,0.04
40351,0.5,0.82,0.45
40352,0.5,0.83,0.26
40353,0.5,0.52,0.24
40354,0.5,0.56,0.13
40355,0.5,0.11,0.11
40356,0.5,0.18,0.2
40357,0.5,0.58,0.26
40358,0.5,0.35,0.58
40359,0.5,0.52,0.2
40360,0.5,0.1,0.08
40361,0.5,0.72,0.27
40362,0.5,0.11,0.06
40363,0.5,0.11,0.01
40364,0.5,0.92,0.12
40365,0.5,0.43,0.4
40366,0.5,0.33,0.19
40367,0.5,0.43,0.05
40368,0.5,0.54,0.22
40369,0.5,0.31,0.2
40370,0.5,0.52,0.28
40371,0.5,0.3,0.11
40372,0.5,0.07,0.08
40373,0.5,0.08,0.06
40374,0.5,0.88,0.46
40375,0.5,0.76,0.07
40376,0.5,0.74,0.1
40377,0.5,0.89,0.49
40378,0.5,0.4,0.05
40379,0.5,0.17,0.16
40380,0.5,0.17,0.14
40381,0.5,0.76,0.07
40382,0.5,0.13,0.1
40383,0.5,0.41,0.09
40384,0.5,0.79,0.1
40385,0.5,0.17,0.02
40386,0.5,0.54,0.1
40387,0.5,0.47,0.44
40388,0.5,0.35,0.31
40389,0.5,0.95,0.76
40390,0.5,0.51,0.18
40391,0.5,0.75,0.39
40392,0.5,0.56,0.05
40393,0.5,0.73,0.47
40394,0.5,0.35,0.04
40395,0.5,0.71,0.14
40396,0.5,0.79,0.47
40397,0.5,0.37,0.3
40398,0.5,0.87,0.61
40399,0.5,0.75,0.13
40400,0.5,0.26,0.06
40401,0.5,0.27,0.15
40402,0.5,0.1,0.02
40403,0.5,0.25,0.08
40404,0.5,0.26,0.01
40405,0.5,0.88,0.15
40406,0.5,0.91,0.61
40407,0.5,0.63,0.4
40408,0.5,0.28,0.06
40409,0.5,0.37,0.25
40410,0.5,0.46,0.05
40411,0.5,0.38,0.11
40412,0.5,0.74,0.09
40413,0.5,0.7,0.11
40414,0.5,0.85,0.13
40415,0.5,0.08,0.03
40416,0.5,0.47,0.18
40417,0.5,0.02,0.02
40418,0.5,0.25,0.08
40419,0.5,0.09,0.03
40420,0.5,0.75,0.05
40421,0.5,0.48,0.09
40422,0.5,0.68,0.72
40423,0.5,0.63,0.56
40424,0.5,0.25,0.14
40425,0.5,0.29,0.27
40426,0.5,0.64,0.44
40427,0.5,0.14,0.09
40428,0.5,0.34,0.25
40429,0.5,0.78,0.59
40430,0.5,0.87,0.6
40431,0.5,0.08,0.03
40432,0.5,0.31,0.14
40433,0.5,0.06,0.03
40434,0.5,0.14,0.01
40435,0.5,0.68,0.09
40436,0.5,0.13,0.07
40437,0.5,0.81,0.16
40438,0.5,0.83,0.59
40439,0.5,0.56,0.11
40440,0.5,0.07,0.03
40441,0.5,0.42,0.54
40442,0.5,0.24,0.14
40443,0.5,0.55,0.08
40444,0.5,0.21,0.13
40445,0.5,0.62,0.44
40446,0.5,0.45,0.12
40447,0.5,0.6,0.58
40448,0.5,0.57,0.14
40449,0.5,0.64,0.21
40450,0.5,0.13,0.11
40451,0.5,0.76,0.38
40452,0.5,0.13,0.1
40453,0.5,0.9,0.75
40454,0.5,0.09,0.03
40455,0.5,0.83,0.7
40456,0.5,0.35,0.26
40457,0.5,0.78,0.09
40458,0.5,0.22,0.09
40459,0.5,0.85,0.8
40460,0.5,0.79,0.25
40461,0.5,0.14,0.09
40462,0.5,0.87,0.51
40463,0.5,0.8,0.21
40464,0.5,0.44,0.15
40465,0.5,0.29,0.03
40466,0.5,0.55,0.04
40467,0.5,0.2,0.38
40468,0.5,0.68,0.21
40469,0.5,0.71,0.06
40470,0.5,0.45,0.18
40471,0.5,0.2,0.17
40472,0.5,0.15,0.01
40473,0.5,0.65,0.09
40474,0.5,0.35,0.13
40475,0.5,0.54,0.12
40476,0.5,0.13,0.2
40477,0.5,0.47,0.31
40478,0.5,0.17,0.02
40479,0.5,0.35,0.21
40480,0.5,0.58,0.49
40481,0.5,0.41,0.07
40482,0.5,0.7,0.56
40483,0.5,0.05,0.01
40484,0.5,0.96,0.8
40485,0.5,0.59,0.29
40486,0.5,0.12,0.11
40487,0.5,0.42,0.13
40488,0.5,0.78,0.46
40489,0.5,0.45,0.3
40490,0.5,0.4,0.29
40491,0.5,0.58,0.05
40492,0.5,0.81,0.32
40493,0.5,0.63,0.13
40494,0.5,0.03,0.05
40495,0.5,0.53,0.36
40496,0.5,0.8,0.41
40497,0.5,0.63,0.11
40498,0.5,0.42,0.1
40499,0.5,0.5,0.3
40500,0.5,0.07,0.06
40501,0.5,0.58,0.18
40502,0.5,0.15,0.06
40503,0.5,0.61,0.04
40504,0.5,0.01,0.01
40505,0.5,0.39,0.08
40506,0.5,0.65,0.06
40507,0.5,0.77,0.19
40508,0.5,0.42,0.27
40509,0.5,0.19,0.1
40510,0.5,0.93,0.17
40511,0.5,0.51,0.28
40512,0.5,0.69,0.6
40513,0.5,0.54,0.09
40514,0.5,0.95,0.11
40515,0.5,0.86,0.06
40516,0.5,0.88,0.37
40517,0.5,0.08,0.05
40518,0.5,0.03,0.03
40519,0.5,0.48,0.47
40520,0.5,0.95,0.73
40521,0.5,0.86,0.63
40522,0.5,0.89,0.08
40523,0.5,0.65,0.09
40524,0.5,0.54,0.01
40525,0.5,0.77,0.56
40526,0.5,0.4,0.26
40527,0.5,0.86,0.63
40528,0.5,0.05,0.05
40529,0.5,0.22,0.23
40530,0.5,0.16,0.11
40531,0.5,0.44,0.05
40532,0.5,0.15,0.02
40533,0.5,0.92,0.51
40534,0.5,0.32,0.11
40535,0.5,0.34,0.26
40536,0.5,0.06,0.06
40537,0.5,0.12,0.03
40538,0.5,0.93,0.15
40539,0.5,0.5,0.11
40540,0.5,0.7,0.53
40541,0.5,0.96,0.13
40542,0.5,0.12,0.05
40543,0.5,0.1,0.07
40544,0.5,0.18,0.07
40545,0.5,0.72,0.13
40546,0.5,0.14,0.05
40547,0.5,0.41,0.24
40548,0.5,0.26,0.15
40549,0.5,0.8,0.1
40550,0.5,0.12,0.05
40551,0.5,0.27,0.12
40552,0.5,0.6,0.14
40553,0.5,0.33,0.07
40554,0.5,0.65,0.68
40555,0.5,0.36,0.05
40556,0.5,0.18,0.12
40557,0.5,0.6,0.08
40558,0.5,0.64,0.39
40559,0.5,0.91,0.33
40560,0.5,0.82,0.12
40561,0.5,0.46,0.07
40562,0.5,0.2,0.14
40563,0.5,0.28,0.05
40564,0.5,0.56,0.4
40565,0.5,0.48,0.54
40566,0.5,0.31,0.09
40567,0.5,0.66,0.53
40568,0.5,0.16,0.0
40569,0.5,0.93,0.17
40570,0.5,0.76,0.69
40571,0.5,0.71,0.09
40572,0.5,0.74,0.04
40573,0.5,0.39,0.04
40574,0.5,0.76,0.07
40575,0.5,0.52,0.63
40576,0.5,0.03,0.0
40577,0.5,0.16,0.12
40578,0.5,0.15,0.22
40579,0.5,0.3,0.07
40580,0.5,0.26,0.06
40581,0.5,0.24,0.24
40582,0.5,0.87,0.58
40583,0.5,0.12,0.01
40584,0.5,0.54,0.24
40585,0.5,0.06,0.02
40586,0.5,0.09,0.05
40587,0.5,0.37,0.29
40588,0.5,0.74,0.13
40589,0.5,0.54,0.07
40590,0.5,0.82,0.44
40591,0.5,0.91,0.09
40592,0.5,0.58,0.3
40593,0.5,0.47,0.03
40594,0.5,0.06,0.03
40595,0.5,0.78,0.16
40596,0.5,0.58,0.08
40597,0.5,1.0,0.07
40598,0.5,0.43,0.1
40599,0.5,0.12,0.12
40600,0.5,0.38,0.15
40601,0.5,0.39,0.2
40602,0.5,0.11,0.07
40603,0.5,0.35,0.11
40604,0.5,0.24,0.26
40605,0.5,0.69,0.6
40606,0.5,0.61,0.39
40607,0.5,0.71,0.08
40608,0.5,0.15,0.08
40609,0.5,0.27,0.14
40610,0.5,0.67,0.31
40611,0.5,0.19,0.04
40612,0.5,0.69,0.16
40613,0.5,0.48,0.46
40614,0.5,0.17,0.08
40615,0.5,0.07,0.01
40616,0.5,0.18,0.06
40617,0.5,0.83,0.2
40618,0.5,0.22,0.12
40619,0.5,0.89,0.23
40620,0.5,0.5,0.43
40621,0.5,0.28,0.28
40622,0.5,0.04,0.04
40623,0.5,0.75,0.2
40624,0.5,0.88,0.77
40625,0.5,0.74,0.13
40626,0.5,0.11,0.06
40627,0.5,0.41,0.13
40628,0.5,0.13,0.01
40629,0.5,0.37,0.12
40630,0.5,0.26,0.06
40631,0.5,0.16,0.03
40632,0.5,0.43,0.5
40633,0.5,0.34,0.17
40634,0.5,0.52,0.17
40635,0.5,0.79,0.11
40636,0.5,0.57,0.03
40637,0.5,0.95,0.64
40638,0.5,0.84,0.03
40639,0.5,0.55,0.21
40640,0.5,0.81,0.04
40641,0.5,0.16,0.08
40642,0.5,0.4,0.24
40643,0.5,0.23,0.13
40644,0.5,0.58,0.13
40645,0.5,0.28,0.15
40646,0.5,0.77,0.45
40647,0.5,0.78,0.53
40648,0.5,0.64,0.25
40649,0.5,0.74,0.15
40650,0.5,0.95,0.85
40651,0.5,0.69,0.24
40652,0.5,0.41,0.32
40653,0.5,0.36,0.07
40654,0.5,0.18,0.06
40655,0.5,0.37,0.26
40656,0.5,0.09,0.05
40657,0.5,0.63,0.23
40658,0.5,0.56,0.24
40659,0.5,0.14,0.08
40660,0.5,0.47,0.11
40661,0.5,0.23,0.01
40662,0.5,0.96,0.69
40663,0.5,0.58,0.33
40664,0.5,0.65,0.35
40665,0.5,0.16,0.2
40666,0.5,0.29,0.05
40667,0.5,0.38,0.19
40668,0.5,0.47,0.04
40669,0.5,0.21,0.05
40670,0.5,0.22,0.03
40671,0.5,0.66,0.31
40672,0.5,0.79,0.63
40673,0.5,0.65,0.37
40674,0.5,0.47,0.05
40675,0.5,0.88,0.52
40676,0.5,0.11,0.05
40677,0.5,0.68,0.03
40678,0.5,0.18,0.27
40679,0.5,0.26,0.12
40680,0.5,0.48,0.07
40681,0.5,0.76,0.11
40682,0.5,0.75,0.55
40683,0.5,0.42,0.09
40684,0.5,0.35,0.1
40685,0.5,0.69,0.11
40686,0.5,0.98,0.11
40687,0.5,0.58,0.51
40688,0.5,0.43,0.14
40689,0.5,0.91,0.89
40690,0.5,0.38,0.08
40691,0.5,0.06,0.03
40692,0.5,0.48,0.29
40693,0.5,0.69,0.08
40694,0.5,0.89,0.04
40695,0.5,0.55,0.1
40696,0.5,0.06,0.05
40697,0.5,0.32,0.08
40698,0.5,0.79,0.13
40699,0.5,0.86,0.62
40700,0.5,0.49,0.36
40701,0.5,0.89,0.49
40702,0.5,0.47,0.37
40703,0.5,0.46,0.42
40704,0.5,0.87,0.43
40705,0.5,0.32,0.14
40706,0.5,0.23,0.03
40707,0.5,0.88,0.67
40708,0.5,0.81,0.63
40709,0.5,0.47,0.07
40710,0.5,0.29,0.51
40711,0.5,0.8,0.16
40712,0.5,0.19,0.09
40713,0.5,0.65,0.16
40714,0.5,0.1,0.02
40715,0.5,0.77,0.76
40716,0.5,0.33,0.09
40717,0.5,0.24,0.08
40718,0.5,0.63,0.16
40719,0.5,0.21,0.1
40720,0.5,0.5,0.09
40721,0.5,0.85,0.3
40722,0.5,0.42,0.13
40723,0.5,0.17,0.05
40724,0.5,0.15,0.07
40725,0.5,0.24,0.04
40726,0.5,0.22,0.16
40727,0.5,0.1,0.11
40728,0.5,0.23,0.08
40729,0.5,0.3,0.0
40730,0.5,0.62,0.2
40731,0.5,0.41,0.1
40732,0.5,0.13,0.12
40733,0.5,0.98,0.04
40734,0.5,0.08,0.05
40735,0.5,0.57,0.35
40736,0.5,0.35,0.13
40737,0.5,0.15,0.07
40738,0.5,0.86,0.35
40739,0.5,0.08,0.06
40740,0.5,0.38,0.06
40741,0.5,0.08,0.09
40742,0.5,0.29,0.09
40743,0.5,0.86,0.37
40744,0.5,0.55,0.33
40745,0.5,0.73,0.1
40746,0.5,0.06,0.01
40747,0.5,0.31,0.12
40748,0.5,0.57,0.18
40749,0.5,0.28,0.16
40750,0.5,0.19,0.19
40751,0.5,0.79,0.14
40752,0.5,0.15,0.14
40753,0.5,0.74,0.5
40754,0.5,0.17,0.04
40755,0.5,0.92,0.13
40756,0.5,0.22,0.11
40757,0.5,0.58,0.26
40758,0.5,0.73,0.39
40759,0.5,0.35,0.11
40760,0.5,0.8,0.1
40761,0.5,0.72,0.53
40762,0.5,0.51,0.17
40763,0.5,0.07,0.01
40764,0.5,0.13,0.1
40765,0.5,0.56,0.19
40766,0.5,0.87,0.77
40767,0.5,0.1,0.03
40768,0.5,0.39,0.3
40769,0.5,0.15,0.01
40770,0.5,0.06,0.03
40771,0.5,0.27,0.05
40772,0.5,0.73,0.7
40773,0.5,0.42,0.06
40774,0.5,0.44,0.12
40775,0.5,0.02,0.01
40776,0.5,0.34,0.12
40777,0.5,0.43,0.36
40778,0.5,0.03,0.03
40779,0.5,0.54,0.2
40780,0.5,0.99,0.05
40781,0.5,0.9,0.54
40782,0.5,0.54,0.39
40783,0.5,0.43,0.11
40784,0.5,0.17,0.04
40785,0.5,0.41,0.04
40786,0.5,0.3,0.08
40787,0.5,0.44,0.12
40788,0.5,0.07,0.01
40789,0.5,0.21,0.04
40790,0.5,0.87,0.19
40791,0.5,0.07,0.04
40792,0.5,0.43,0.08
40793,0.5,0.15,0.22
40794,0.5,0.26,0.14
40795,0.5,0.35,0.17
40796,0.5,0.18,0.04
40797,0.5,0.52,0.17
40798,0.5,0.72,0.15
40799,0.5,0.87,0.66
40800,0.5,0.07,0.01
40801,0.5,0.27,0.24
40802,0.5,0.09,0.0
40803,0.5,0.55,0.37
40804,0.5,0.95,0.86
40805,0.5,0.59,0.33
40806,0.5,0.47,0.2
40807,0.5,0.25,0.23
40808,0.5,0.2,0.18
40809,0.5,0.09,0.06
40810,0.5,0.15,0.03
40811,0.5,0.8,0.22
40812,0.5,0.2,0.09
40813,0.5,0.12,0.07
40814,0.5,0.19,0.21
40815,0.5,0.35,0.05
40816,0.5,0.31,0.07
40817,0.5,0.04,0.0
40818,0.5,0.12,0.1
40819,0.5,0.94,0.06
40820,0.5,0.19,0.03
40821,0.5,0.44,0.09
40822,0.5,0.48,0.21
40823,0.5,0.72,0.61
40824,0.5,0.26,0.15
40825,0.5,0.74,0.15
40826,0.5,0.7,0.49
40827,0.5,0.85,0.13
40828,0.5,0.18,0.1
40829,0.5,0.8,0.2
40830,0.5,0.54,0.14
40831,0.5,0.68,0.12
40832,0.5,0.73,0.77
40833,0.5,0.92,0.74
40834,0.5,0.16,0.11
40835,0.5,0.52,0.08
40836,0.5,0.79,0.06
40837,0.5,0.14,0.15
40838,0.5,0.64,0.33
40839,0.5,0.63,0.32
40840,0.5,0.78,0.43
40841,0.5,0.76,0.45
40842,0.5,0.35,0.26
40843,0.5,0.58,0.23
40844,0.5,0.38,0.09
40845,0.5,0.14,0.1
40846,0.5,0.8,0.36
40847,0.5,0.68,0.57
40848,0.5,0.58,0.29
40849,0.5,0.94,0.08
40850,0.5,0.69,0.23
40851,0.5,0.29,0.16
40852,0.5,0.07,0.03
40853,0.5,0.81,0.61
40854,0.5,0.59,0.15
40855,0.5,0.85,0.05
40856,0.5,0.78,0.1
40857,0.5,0.76,0.74
40858,0.5,0.23,0.23
40859,0.5,0.39,0.27
40860,0.5,0.8,0.67
40861,0.5,0.31,0.04
40862,0.5,0.27,0.19
40863,0.5,0.2,0.16
40864,0.5,0.75,0.17
40865,0.5,0.29,0.15
40866,0.5,0.89,0.16
40867,0.5,0.6,0.21
40868,0.5,0.4,0.09
40869,0.5,0.89,0.4
40870,0.5,0.08,0.01
40871,0.5,0.41,0.22
40872,0.5,0.35,0.12
40873,0.5,0.68,0.58
40874,0.5,0.75,0.5
40875,0.5,0.54,0.25
40876,0.5,0.8,0.74
40877,0.5,0.45,0.16
40878,0.5,0.25,0.13
40879,0.5,0.93,0.1
40880,0.5,0.88,0.64
40881,0.5,0.82,0.2
40882,0.5,0.92,0.62
40883,0.5,0.62,0.43
40884,0.5,0.31,0.0
40885,0.5,0.9,0.11
40886,0.5,0.24,0.03
40887,0.5,0.85,0.07
40888,0.5,0.57,0.35
40889,0.5,0.94,0.1
40890,0.5,0.18,0.08
40891,0.5,0.29,0.07
40892,0.5,0.42,0.21
40893,0.5,0.7,0.51
40894,0.5,0.2,0.12
40895,0.5,0.63,0.41
40896,0.5,0.46,0.14
40897,0.5,0.69,0.44
40898,0.5,0.78,0.47
40899,0.5,0.86,0.26
40900,0.5,0.23,0.02
40901,0.5,0.53,0.27
40902,0.5,0.56,0.32
